Typhoon Name,Year,Region,Province,City/Municipality,Families,Person,Brgy,Dead,Injured/Ill,Missing,Totally,Partially,Total,Quantity,Cost,Type,Category,Nearest_Station,Station_Province,Distance_km,Max_24hr_Rainfall_mm,Total_Storm_Rainfall_mm,Min_Pressure_hPa,Max_Sustained_Wind_kph,Duration_in_PAR_Hours
ROLLY,2020,3,ZAMBALES,CANDELARIA,69.0,182.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IBA,ZAMBALES,36.44857093559799,60.48819601432336,100.58309912000391,901.1459059637131,133.2566025354855,122.0
ROLLY,2020,3,ZAMBALES,MASINLOC,40.0,180.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IBA,ZAMBALES,21.388997406672843,49.096782859711354,70.94962492163563,975.4675379439884,137.6749974583588,122.0
ROLLY,2020,3,ZAMBALES,OLANGAPO CITY,192.0,763.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,12.824087575278698,49.27973937929788,220.07213277038232,907.1480216142967,223.22840044873888,122.0
ROLLY,2020,3,ZAMBALES,SAN ANTONIO,6.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,21.095031401522444,244.37241606941464,332.2023793961643,887.6134896869894,219.66597000513252,122.0
ROLLY,2020,3,ZAMBALES,SANTA CRUZ,325.0,1115.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,IBA,ZAMBALES,54.79132149717067,199.55916620886003,368.9529370502721,951.8075979162404,116.84479818565069,122.0
ROLLY,2020,3,ZAMBALES,SUBIC,59.0,262.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,SUBIC BAY,ZAMBALES,11.280069594938848,156.9196274307358,335.53766846981875,957.3798652535222,99.991966368926,122.0
AGATON,2022,5,ALBAY,LEGAZPI CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,107.64914523705075,120.14066396086503,993.3486979664657,138.06272576939102,78.0
AMANG,2023,5,ALBAY,GUINOBATAN,57.0,199.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,263.16016224393246,439.8531148411446,955.0076096142986,157.46540233690615,60.0
AMANG,2023,5,ALBAY,PIO DURAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,48298.8,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],LEGAZPI CITY,ALBAY,30.24121953612591,117.73353222679062,207.39734330067506,924.9125109840479,77.20093055071928,60.0
AMBO,2020,5,ALBAY,BACACAY,512.0,1708.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.81899670247753,244.97983184147313,347.0663296423196,984.3915445984217,210.54922033174174,198.0
AMBO,2020,5,ALBAY,CAMALIG,145.0,536.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,10.544789616343577,131.74047257106554,257.0589747897076,950.2362561143648,136.7558637757815,198.0
AMBO,2020,5,ALBAY,DARAGA,372.0,1456.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.924450619378969,113.08332882747227,298.35985017348963,890.306437002055,100.1709316207903,198.0
AMBO,2020,5,ALBAY,GUINOBATAN,1202.0,3829.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,138.80393570088194,142.62715458683473,953.5605728407221,45.63703831135775,198.0
AMBO,2020,5,ALBAY,JOVELLAR,223.0,977.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.72686013467323,90.41336224924262,185.78205591280604,998.042410904816,77.32283849686567,198.0
AMBO,2020,5,ALBAY,LEGAZPI CITY,918.0,3590.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,224.28281405287532,361.8272225389875,931.5206413147687,247.82748122143607,198.0
AMBO,2020,5,ALBAY,LIBON,475.0,1360.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,41.14677246560251,150.81611702774376,295.35750856738946,918.522354246974,93.22392483668638,198.0
AMBO,2020,5,ALBAY,LIGAO CITY,573.0,2175.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,69.6638085440452,208.1702948514668,898.6510294123426,60.52622944808847,198.0
AMBO,2020,5,ALBAY,MALILIPOT,936.0,3095.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,18.17181341164047,269.87237198237057,296.75939786399493,899.6879178515965,130.56146999719837,198.0
AMBO,2020,5,ALBAY,MALINAO,3151.0,11652.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,28.420164203472567,115.16736641196343,175.04648408629967,936.2602929644364,93.70105840645968,198.0
AMBO,2020,5,ALBAY,MANITO,204.0,824.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,16.68302941543524,163.06585833419658,234.80896341759927,957.4383771409988,28.438220065086597,198.0
AMBO,2020,5,ALBAY,OAS,1071.0,4235.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,36.01751435070229,271.94163328936406,432.829074825265,890.4800026720483,97.55485214706015,198.0
AMBO,2020,5,ALBAY,PIO DURAN,532.0,1899.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,30.24121953612591,187.27139877419762,243.02337325710823,1002.1439165732716,150.58606974547246,198.0
AMBO,2020,5,ALBAY,POLANGUI,259.0,1006.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,32.6844674343871,35.06941221250922,77.21040498594985,978.1673702678754,152.41096928479206,198.0
AMBO,2020,5,ALBAY,RAPU RAPU,281.0,1043.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,35.450761965347404,281.94963708404254,473.43924089166177,956.2611093768761,105.57414108245328,198.0
AMBO,2020,5,ALBAY,SANTO DOMINGO,1076.0,3566.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,12.00588533186342,188.31241592142536,190.08507294411913,987.6970272220688,127.35266150062415,198.0
AMBO,2020,5,ALBAY,TABACO CITY,475.0,1874.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,21.8847155433977,100.47168439712584,300.0358555335215,890.4242783855748,251.72430037634393,198.0
AMBO,2020,5,ALBAY,TIWI,765.0,3299.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,37.95184602279077,41.78162179901618,177.1458815704953,941.9890541053062,110.56363453527479,198.0
DANTE,2021,5,ALBAY,BACACAY,53.0,182.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.81899670247753,238.20755678108878,403.9014166709122,961.9121064920163,81.97443518239592,154.0
DANTE,2021,5,ALBAY,CAMALIG,146.0,705.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,10.544789616343577,186.02182677855404,244.94570604779267,987.7248777953776,78.43209057602243,154.0
DANTE,2021,5,ALBAY,DARAGA,40.0,127.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.924450619378969,160.03832759289645,162.90138312630845,981.8510428064048,129.8635070489922,154.0
DANTE,2021,5,ALBAY,GUINOBATAN,122.0,434.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,268.1677749152873,415.7416786275933,916.0190024627419,202.28483569206657,154.0
DANTE,2021,5,ALBAY,JOVELLAR,40.0,162.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.72686013467323,236.57916336735923,403.4080827674944,1002.3144220426966,69.43716420523357,154.0
DANTE,2021,5,ALBAY,LEGAZPI CITY,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,45.50246391982535,193.59769031052917,896.1649593860132,190.23107051378435,154.0
DANTE,2021,5,ALBAY,LIBON,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,41.14677246560251,93.51662033866447,122.08667779883218,993.7673704207498,25.07595760385991,154.0
DANTE,2021,5,ALBAY,LIGAO CITY,279.0,942.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,74.54674194433973,225.23232639573354,1006.2222324486004,120.54391471614704,154.0
DANTE,2021,5,ALBAY,MALILIPOT,1095.0,4077.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,18.17181341164047,223.1838877718031,376.96844419333127,903.0299580189413,206.20761564866885,154.0
DANTE,2021,5,ALBAY,MALINAO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,28.420164203472567,10.059730420733814,141.76783355474478,973.8685883464921,101.29590938586354,154.0
DANTE,2021,5,ALBAY,MANITO,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,16.68302941543524,170.96690546139496,324.1900920205122,885.2371174411398,155.29690434689587,154.0
DANTE,2021,5,ALBAY,OAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,36.01751435070229,228.73760572220715,397.92189365775357,932.7049672680902,69.19501587821858,154.0
DANTE,2021,5,ALBAY,PIO DURAN,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,30.24121953612591,263.02969102852484,385.7505138760165,947.1168288956976,198.07889387028135,154.0
DANTE,2021,5,ALBAY,POLANGUI,63.0,266.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,32.6844674343871,102.62452461477224,120.34546740870806,955.4838793682525,32.54698478450231,154.0
DANTE,2021,5,ALBAY,RAPU RAPU,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,35.450761965347404,246.37719140160385,343.90275333504604,1001.6718422723127,224.6102347701201,154.0
DANTE,2021,5,ALBAY,SANTO DOMINGO,20.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,12.00588533186342,33.189521086562166,48.71938802088318,967.3925893482453,67.56713274120035,154.0
DANTE,2021,5,ALBAY,TABACO CITY,601.0,1581.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,21.8847155433977,253.93568752035546,335.44429372684164,942.5661336585008,229.85552760999937,154.0
DANTE,2021,5,ALBAY,TIWI,50.0,3367.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,37.95184602279077,38.24659869959473,119.66789652472025,985.2577547145656,104.60701791212416,154.0
FLORITA,2022,5,ALBAY,CAMALIG,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.0,105000.0,['FAMILY FOOD PACK'],['FAMILY FOOD PACK'],LEGAZPI CITY,ALBAY,10.544789616343577,119.18618716811018,132.3881559961585,1003.5692667240731,193.44405787387677,74.0
JOLINA,2021,5,ALBAY,CAMALIG,681.0,2346.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,10.544789616343577,239.1886097338661,308.95271652776194,882.8685993286978,96.61407146868524,103.0
JOLINA,2021,5,ALBAY,DARAGA,20.0,71.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.924450619378969,44.97522820463213,67.1748479628951,1007.727765393285,237.4188010963154,103.0
JOLINA,2021,5,ALBAY,GUINOBATAN,472.0,1434.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,68.77541856979245,230.42246057163686,891.1971780782784,50.392910124409845,103.0
JOLINA,2021,5,ALBAY,JOVELLAR,55.0,195.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.72686013467323,216.6757705179199,406.21337571081403,985.870281304939,62.844749425423686,103.0
JOLINA,2021,5,ALBAY,LEGAZPI CITY,215.0,760.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,216.0109609638223,230.47425601541002,916.4435178316836,138.32723003811253,103.0
JOLINA,2021,5,ALBAY,LIBON,224.0,818.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,41.14677246560251,192.3442898655892,383.3673313239295,897.1833555080033,39.66522536915507,103.0
JOLINA,2021,5,ALBAY,LIGAO CITY,400.0,1417.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,208.18453334013,312.699853207479,937.1812331627985,67.03524432842286,103.0
JOLINA,2021,5,ALBAY,MALILIPOT,549.0,2247.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,18.17181341164047,162.81733300427885,222.73046859505362,963.7143553281898,246.50393173088344,103.0
JOLINA,2021,5,ALBAY,MANITO,13.0,33.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,16.68302941543524,75.53971767208583,90.91213272731854,929.5237398530518,254.3575186754929,103.0
JOLINA,2021,5,ALBAY,OAS,88.0,365.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,36.01751435070229,103.70879805117583,203.8336516652594,887.0935030767508,110.30223903930127,103.0
JOLINA,2021,5,ALBAY,PIO DURAN,402.0,1378.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,30.24121953612591,54.4793150404277,213.38242393857743,957.9299481556332,241.58864504334454,103.0
JOLINA,2021,5,ALBAY,POLANGUI,195.0,681.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,32.6844674343871,272.5351684000885,413.95246385342807,997.3124258943877,150.7579221616236,103.0
JOLINA,2021,5,ALBAY,SANTO DOMINGO,4.0,18.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,12.00588533186342,175.01753842983615,185.0627407226309,929.8179975731427,84.73819180970409,103.0
JOLINA,2021,5,ALBAY,TIWI,366.0,1175.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,37.95184602279077,120.25542502909197,134.83579210267266,908.1232610920075,188.57569305934368,103.0
ODETTE,2021,5,ALBAY,GUINOBATAN,427.0,1184.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,138.6017410932398,219.17639761976722,937.535054971266,178.13643357796573,91.0
ODETTE,2021,5,ALBAY,LIGAO CITY,20.0,57.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,284.1850018835446,343.2431006931333,886.2871524363416,257.39007658609603,91.0
PAENG,2022,5,ALBAY,BACACAY,967.0,3740.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.81899670247753,46.00542093482406,92.48228554603362,986.6633859824358,83.611348978228,124.7
PAENG,2022,5,ALBAY,CAMALIG,900.0,3361.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,10.544789616343577,175.86894960503918,232.0698493867819,987.4243054235243,181.2942806388165,124.7
PAENG,2022,5,ALBAY,DARAGA,1339.0,5382.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.924450619378969,151.7666036653398,312.4631523247167,956.4400602458517,32.48570120706725,124.7
PAENG,2022,5,ALBAY,GUINOBATAN,1768.0,5992.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,183.43627063039435,369.2818813567651,925.9033755619906,47.27504928721266,124.7
PAENG,2022,5,ALBAY,JOVELLAR,980.0,2981.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.72686013467323,5.433055146252153,86.45359405176545,983.9718373779518,20.94040998826238,124.7
PAENG,2022,5,ALBAY,LEGAZPI CITY,4352.0,17837.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,261.63717268324547,442.85937310974487,952.1093132224877,259.87056345432154,124.7
PAENG,2022,5,ALBAY,LIBON,1514.0,5835.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,41.14677246560251,279.6354847450837,343.9346249946601,987.371200111502,212.54568731539467,124.7
PAENG,2022,5,ALBAY,LIGAO CITY,827.0,3040.0,36.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,169.53995507676268,264.82735234552104,962.0896430357927,208.8135235360498,124.7
PAENG,2022,5,ALBAY,MALILIPOT,3048.0,12501.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,18.17181341164047,208.9952471630677,254.20104672626763,981.9727115176637,142.33425806916313,124.7
PAENG,2022,5,ALBAY,MALINAO,3215.0,11874.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,28.420164203472567,276.7498143531887,404.8450227883575,957.8131891183089,92.01609989730558,124.7
PAENG,2022,5,ALBAY,MANITO,443.0,1505.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,16.68302941543524,212.17159029401958,407.9678133289814,933.8383388680367,56.30342827104222,124.7
PAENG,2022,5,ALBAY,OAS,523.0,1921.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,36.01751435070229,45.7617128742784,166.46033208295412,1004.5329617903978,88.32193732315127,124.7
PAENG,2022,5,ALBAY,PIO DURAN,260.0,917.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,30.24121953612591,172.88650805004394,244.44932487275372,950.3447972342498,110.23309326299339,124.7
PAENG,2022,5,ALBAY,POLANGUI,1978.0,6184.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,32.6844674343871,182.01451391485676,311.57800311296245,958.66163741027,201.5144232752706,124.7
PAENG,2022,5,ALBAY,RAPU RAPU,1149.0,4715.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,35.450761965347404,127.2392013907158,151.82333708379332,908.6633931239174,149.51882933675657,124.7
PAENG,2022,5,ALBAY,SANTO DOMINGO,1826.0,6622.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,12.00588533186342,220.93327068741684,398.6650867404966,961.3346026255459,38.59607037331585,124.7
PAENG,2022,5,ALBAY,TABACO CITY,3851.0,15786.0,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,21.8847155433977,280.3101044307044,380.92689458667166,954.3089944327827,24.32696215013894,124.7
PAENG,2022,5,ALBAY,TIWI,1310.0,5009.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,37.95184602279077,277.6705538720329,367.5405022799613,904.0289917331132,44.559723088175154,124.7
QUINTA,2020,5,ALBAY,BACACAY,2266.0,8354.0,28.0,0.0,1.0,0.0,20.0,447.0,467.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.81899670247753,135.25181142123964,252.42476911194348,887.7463226559087,118.51969128737105,71.0
QUINTA,2020,5,ALBAY,CAMALIG,1167.0,3744.0,4.0,0.0,0.0,0.0,13.0,685.0,698.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,10.544789616343577,33.971413752226574,158.92818631010707,958.5667115629202,243.9663000917644,71.0
QUINTA,2020,5,ALBAY,DARAGA,25.0,149.0,2.0,0.0,0.0,0.0,4.0,1.0,5.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.924450619378969,295.45235968870037,309.807520934003,979.2799950155417,172.97659549021319,71.0
QUINTA,2020,5,ALBAY,GUINOBATAN,1882.0,6120.0,17.0,0.0,0.0,0.0,11.0,339.0,350.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,17.632184803166748,251.66942593378025,388.19287017846074,948.0421782198611,212.43821597012362,71.0
QUINTA,2020,5,ALBAY,JOVELLAR,545.0,1222.0,4.0,0.0,0.0,0.0,9.0,278.0,287.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,19.72686013467323,37.39880436098005,85.78514042408597,909.4804412915539,131.92990268109165,71.0
QUINTA,2020,5,ALBAY,LEGAZPI CITY,1331.0,4913.0,5.0,0.0,0.0,0.0,13.0,304.0,317.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,5.110872132372159,276.2525647852117,419.04309128652966,966.6478569700945,106.79985996681027,71.0
QUINTA,2020,5,ALBAY,LIBON,346.0,1229.0,12.0,0.0,0.0,0.0,12.0,291.0,303.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,41.14677246560251,260.96890861863847,425.4758674954778,890.4137444592483,46.01608945198946,71.0
QUINTA,2020,5,ALBAY,LIGAO CITY,309.0,1214.0,8.0,0.0,0.0,0.0,11.0,259.0,270.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,26.43094741325628,155.65141713782162,316.4431186483257,937.4383816242541,230.2239253246892,71.0
QUINTA,2020,5,ALBAY,MALILIPOT,1383.0,4754.0,15.0,0.0,0.0,0.0,41.0,149.0,190.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,18.17181341164047,177.38263072347877,287.8828242050566,901.2376785917946,207.95840696669669,71.0
QUINTA,2020,5,ALBAY,MALINAO,1064.0,5320.0,21.0,0.0,0.0,0.0,101.0,957.0,1058.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,28.420164203472567,119.70081116103908,223.73478962318933,903.9796766377848,60.348343423454025,71.0
QUINTA,2020,5,ALBAY,MANITO,1698.0,8166.0,15.0,0.0,0.0,0.0,27.0,491.0,518.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,16.68302941543524,16.4284916466094,45.003683914491745,906.2982133905665,142.94253533030252,71.0
QUINTA,2020,5,ALBAY,OAS,1092.0,3766.0,11.0,0.0,0.0,0.0,31.0,1057.0,1088.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,36.01751435070229,100.55917249377028,255.6284025743974,930.2719174157171,136.9699539010988,71.0
QUINTA,2020,5,ALBAY,PIO DURAN,2202.0,8453.0,27.0,0.0,0.0,0.0,116.0,741.0,857.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,30.24121953612591,240.85603457940343,295.1379106687463,886.6495267306517,170.02197264476686,71.0
QUINTA,2020,5,ALBAY,POLANGUI,1036.0,5021.0,27.0,0.0,0.0,0.0,88.0,843.0,931.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,32.6844674343871,1.3896069013808576,100.72869146497017,931.7131473207828,247.0848545579027,71.0
QUINTA,2020,5,ALBAY,RAPU RAPU,703.0,2987.0,9.0,0.0,0.0,0.0,14.0,611.0,625.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,35.450761965347404,100.04975150734326,156.9045700928466,946.5219681249112,159.1451460229951,71.0
QUINTA,2020,5,ALBAY,SANTO DOMINGO,1037.0,3813.0,17.0,0.0,0.0,0.0,32.0,985.0,1017.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,12.00588533186342,119.450608077283,146.21628067722162,942.8282570456223,149.65214402686846,71.0
QUINTA,2020,5,ALBAY,TABACO CITY,3345.0,13258.0,9.0,0.0,6.0,0.0,98.0,2970.0,3068.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,21.8847155433977,161.21868088137686,287.1302202597242,929.7619330523953,32.07750390431934,71.0
QUINTA,2020,5,ALBAY,TIWI,3466.0,13895.0,23.0,0.0,0.0,0.0,24.0,1362.0,1386.0,0.0,0.0,,,LEGAZPI CITY,ALBAY,37.95184602279077,275.95668492382816,286.82309188840895,989.0890590491979,35.09779424432574,71.0
ROLLY,2020,5,ALBAY,BACACAY,5968.0,22580.0,47.0,0.0,0.0,0.0,819.0,4738.0,5557.0,0.0,617000.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,19.81899670247753,103.90379830978837,253.6328451350284,898.8924700146655,64.96322991842933,122.0
ROLLY,2020,5,ALBAY,CAMALIG,5258.0,17284.0,34.0,0.0,0.0,0.0,246.0,2225.0,2471.0,0.0,164490.0,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,10.544789616343577,104.0859605688683,167.60331962109163,945.7405766915786,27.792985206019587,122.0
ROLLY,2020,5,ALBAY,DARAGA,5520.0,20941.0,52.0,0.0,0.0,0.0,1236.0,1064.0,2300.0,0.0,88495.62,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,5.924450619378969,221.2503744329245,221.27731303382157,888.0653842043521,198.40469493680297,122.0
ROLLY,2020,5,ALBAY,GUINOBATAN,7944.0,27372.0,37.0,0.0,0.0,0.0,885.0,3780.0,4665.0,0.0,2997732.64,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,17.632184803166748,135.66538226694215,237.89121011438812,889.2502382541282,193.59927295855115,122.0
ROLLY,2020,5,ALBAY,JOVELLAR,1368.0,4338.0,15.0,0.0,0.0,0.0,73.0,872.0,945.0,0.0,186860.64,['WITHOUT BREAKDOWN'],['NO BREAKDOWN'],LEGAZPI CITY,ALBAY,19.72686013467323,67.38144688199459,76.75182858751522,954.6025604580225,52.653496263594306,122.0
